Month.x,Year.x,denguecases,MonthYear,AvgMeanTemp,MaxTemp,MinTemp,TotalDailyRain,Total30MinRain,Total60MinRain,Total120MinRain,Electricity_KWh
11,2016,401,2016-11,27.433333333333334,32.6,22.7,290.2,0,0,0,614.1
11,2016,401,2016-11,27.433333333333334,32.6,22.7,290.2,0,0,0,804.2
11,2016,401,2016-11,27.433333333333334,32.6,22.7,290.2,0,0,0,266.5
11,2017,218,2017-11,27.07,32.5,23.1,271,0,0,0,454.5
11,2017,218,2017-11,27.07,32.5,23.1,271,0,0,0,378.7
11,2017,218,2017-11,27.07,32.5,23.1,271,0,0,0,374.5
11,2017,218,2017-11,27.07,32.5,23.1,271,0,0,0,676.8
11,2017,218,2017-11,27.07,32.5,23.1,271,0,0,0,859.7
11,2017,218,2017-11,27.07,32.5,23.1,271,0,0,0,266.8
11,2018,355,2018-11,27.293333333333333,33.4,22.4,169.6,0,0,0,437.5
11,2018,355,2018-11,27.293333333333333,33.4,22.4,169.6,0,0,0,353.7
11,2018,355,2018-11,27.293333333333333,33.4,22.4,169.6,0,0,0,349.5
11,2018,355,2018-11,27.293333333333333,33.4,22.4,169.6,0,0,0,637.7
11,2018,355,2018-11,27.293333333333333,33.4,22.4,169.6,0,0,0,787.7
11,2018,355,2018-11,27.293333333333333,33.4,22.4,169.6,0,0,0,247.7
11,2019,1320,2019-11,28.013333333333332,34.4,22.9,137.4,0,0,0,453.3
11,2019,1320,2019-11,28.013333333333332,34.4,22.9,137.4,0,0,0,359
11,2019,1320,2019-11,28.013333333333332,34.4,22.9,137.4,0,0,0,355.3
11,2019,1320,2019-11,28.013333333333332,34.4,22.9,137.4,0,0,0,628.5
11,2019,1320,2019-11,28.013333333333332,34.4,22.9,137.4,0,0,0,827.4
11,2019,1320,2019-11,28.013333333333332,34.4,22.9,137.4,0,0,0,224.3
11,2020,1298,2020-11,27.246666666666666,33.4,23.3,441.2,238.79999999999998,299.2,354.8,435.8
11,2020,1298,2020-11,27.246666666666666,33.4,23.3,441.2,238.79999999999998,299.2,354.8,314.3999999999999
11,2020,1298,2020-11,27.246666666666666,33.4,23.3,441.2,238.79999999999998,299.2,354.8,312.7
11,2020,1298,2020-11,27.246666666666666,33.4,23.3,441.2,238.79999999999998,299.2,354.8,641.6
11,2020,1298,2020-11,27.246666666666666,33.4,23.3,441.2,238.79999999999998,299.2,354.8,816.4
11,2020,1298,2020-11,27.246666666666666,33.4,23.3,441.2,238.79999999999998,299.2,354.8,244.2
11,2021,220,2021-11,27.59,33.9,22.8,624.8,352,480,565.2,440.5
11,2021,220,2021-11,27.59,33.9,22.8,624.8,352,480,565.2,313.3999999999999
11,2021,220,2021-11,27.59,33.9,22.8,624.8,352,480,565.2,313.2
11,2021,220,2021-11,27.59,33.9,22.8,624.8,352,480,565.2,638.5
11,2021,220,2021-11,27.59,33.9,22.8,624.8,352,480,565.2,812.3
11,2021,220,2021-11,27.59,33.9,22.8,624.8,352,480,565.2,238.7
11,2022,1434,2022-11,27.366666666666667,33.9,22.4,627.6,424.8,516.4,574,384.4
11,2022,1434,2022-11,27.366666666666667,33.9,22.4,627.6,424.8,516.4,574,296.7
11,2022,1434,2022-11,27.366666666666667,33.9,22.4,627.6,424.8,516.4,574,295.5
11,2022,1434,2022-11,27.366666666666667,33.9,22.4,627.6,424.8,516.4,574,574.6
11,2022,1434,2022-11,27.366666666666667,33.9,22.4,627.6,424.8,516.4,574,731.6
11,2022,1434,2022-11,27.366666666666667,33.9,22.4,627.6,424.8,516.4,574,245.6
11,2023,766,2023-11,27.863333333333333,34.6,23.9,438,252.4,309.59999999999997,342,450.1
11,2023,766,2023-11,27.863333333333333,34.6,23.9,438,252.4,309.59999999999997,342,325.7
11,2023,766,2023-11,27.863333333333333,34.6,23.9,438,252.4,309.59999999999997,342,323.7
11,2023,766,2023-11,27.863333333333333,34.6,23.9,438,252.4,309.59999999999997,342,650
11,2023,766,2023-11,27.863333333333333,34.6,23.9,438,252.4,309.59999999999997,342,847.9
11,2023,766,2023-11,27.863333333333333,34.6,23.9,438,252.4,309.59999999999997,342,278.3
11,2024,426,2024-11,27.356666666666666,34.6,23.6,814.8,454.8,609.6,707.6,NA
12,2014,933,2014-12,27.058064516129033,33.6,22.4,245.6,0,0,0,398.7
12,2014,933,2014-12,27.058064516129033,33.6,22.4,245.6,0,0,0,314.5
12,2014,933,2014-12,27.058064516129033,33.6,22.4,245.6,0,0,0,306.3
12,2014,933,2014-12,27.058064516129033,33.6,22.4,245.6,0,0,0,624.8
12,2014,933,2014-12,27.058064516129033,33.6,22.4,245.6,0,0,0,623.5
12,2015,1773,2015-12,27.72258064516129,33.1,22.5,302,0,0,0,431.1
12,2015,1773,2015-12,27.72258064516129,33.1,22.5,302,0,0,0,333.3
12,2015,1773,2015-12,27.72258064516129,33.1,22.5,302,0,0,0,328.4
12,2015,1773,2015-12,27.72258064516129,33.1,22.5,302,0,0,0,602.3
12,2015,1773,2015-12,27.72258064516129,33.1,22.5,302,0,0,0,723.8
12,2015,1773,2015-12,27.72258064516129,33.1,22.5,302,0,0,0,403.2
12,2016,276,2016-12,27.406451612903226,33.6,23,292.6,0,0,0,379.5
12,2016,276,2016-12,27.406451612903226,33.6,23,292.6,0,0,0,328
12,2016,276,2016-12,27.406451612903226,33.6,23,292.6,0,0,0,324.5
12,2016,276,2016-12,27.406451612903226,33.6,23,292.6,0,0,0,561.2
12,2016,276,2016-12,27.406451612903226,33.6,23,292.6,0,0,0,724.2
12,2016,276,2016-12,27.406451612903226,33.6,23,292.6,0,0,0,294.6
12,2017,191,2017-12,26.990322580645163,33.5,23.2,371.2,0,0,0,379.6
12,2017,191,2017-12,26.990322580645163,33.5,23.2,371.2,0,0,0,302.2
12,2017,191,2017-12,26.990322580645163,33.5,23.2,371.2,0,0,0,298.6
12,2017,191,2017-12,26.990322580645163,33.5,23.2,371.2,0,0,0,595
12,2017,191,2017-12,26.990322580645163,33.5,23.2,371.2,0,0,0,736.2
12,2017,191,2017-12,26.990322580645163,33.5,23.2,371.2,0,0,0,258.7
12,2018,510,2018-12,27.587096774193547,33.8,23.6,172.6,0,0,0,384.4
12,2018,510,2018-12,27.587096774193547,33.8,23.6,172.6,0,0,0,323.6
12,2018,510,2018-12,27.587096774193547,33.8,23.6,172.6,0,0,0,321.8
12,2018,510,2018-12,27.587096774193547,33.8,23.6,172.6,0,0,0,558.1
12,2018,510,2018-12,27.587096774193547,33.8,23.6,172.6,0,0,0,705.9
12,2018,510,2018-12,27.587096774193547,33.8,23.6,172.6,0,0,0,204.8
12,2019,1039,2019-12,26.74516129032258,32.3,22.7,421.5,0,0,0,333.3
12,2019,1039,2019-12,26.74516129032258,32.3,22.7,421.5,0,0,0,201.4
12,2019,1039,2019-12,26.74516129032258,32.3,22.7,421.5,0,0,0,198.6
12,2019,1039,2019-12,26.74516129032258,32.3,22.7,421.5,0,0,0,527.3
12,2019,1039,2019-12,26.74516129032258,32.3,22.7,421.5,0,0,0,692.4
12,2019,1039,2019-12,26.74516129032258,32.3,22.7,421.5,0,0,0,194.3
12,2020,1077,2020-12,27.174193548387098,33.5,23,506.40000000000003,355.6,410.4,444.8,439.4
12,2020,1077,2020-12,27.174193548387098,33.5,23,506.40000000000003,355.6,410.4,444.8,332
12,2020,1077,2020-12,27.174193548387098,33.5,23,506.40000000000003,355.6,410.4,444.8,329.9
12,2020,1077,2020-12,27.174193548387098,33.5,23,506.40000000000003,355.6,410.4,444.8,642.4
12,2020,1077,2020-12,27.174193548387098,33.5,23,506.40000000000003,355.6,410.4,444.8,816.7
12,2020,1077,2020-12,27.174193548387098,33.5,23,506.40000000000003,355.6,410.4,444.8,244
12,2021,318,2021-12,27.677419354838708,33.9,22.9,239.2,150.4,182.4,199.2,443.2
12,2021,318,2021-12,27.677419354838708,33.9,22.9,239.2,150.4,182.4,199.2,318.1
12,2021,318,2021-12,27.677419354838708,33.9,22.9,239.2,150.4,182.4,199.2,317.1
12,2021,318,2021-12,27.677419354838708,33.9,22.9,239.2,150.4,182.4,199.2,654.7
12,2021,318,2021-12,27.677419354838708,33.9,22.9,239.2,150.4,182.4,199.2,852.4
12,2021,318,2021-12,27.677419354838708,33.9,22.9,239.2,150.4,182.4,199.2,223.5
12,2022,1170,2022-12,26.748387096774195,32.7,23.1,430.8,280.4,332.8,368.4,397.4
12,2022,1170,2022-12,26.748387096774195,32.7,23.1,430.8,280.4,332.8,368.4,282.8
12,2022,1170,2022-12,26.748387096774195,32.7,23.1,430.8,280.4,332.8,368.4,280.5
12,2022,1170,2022-12,26.748387096774195,32.7,23.1,430.8,280.4,332.8,368.4,593.3
12,2022,1170,2022-12,26.748387096774195,32.7,23.1,430.8,280.4,332.8,368.4,768.1
12,2022,1170,2022-12,26.748387096774195,32.7,23.1,430.8,280.4,332.8,368.4,214.7
12,2023,902,2023-12,27.3,32.8,23.4,512.4,256.4,347.2,460.8,362.7
12,2023,902,2023-12,27.3,32.8,23.4,512.4,256.4,347.2,460.8,260.7
12,2023,902,2023-12,27.3,32.8,23.4,512.4,256.4,347.2,460.8,259.6
12,2023,902,2023-12,27.3,32.8,23.4,512.4,256.4,347.2,460.8,474.9
12,2023,902,2023-12,27.3,32.8,23.4,512.4,256.4,347.2,460.8,706.3
12,2023,902,2023-12,27.3,32.8,23.4,512.4,256.4,347.2,460.8,40.30000000000001
12,2024,391,2024-12,27.65806451612903,35.6,22.8,468.8,308,399.2,430.8,NA
